,tokens,imputed_brand_Apple,imputed_brand_Google,imputed_brand_Missing,target
6829,rt mention william patry google say author dont care copyright care income sxsw model,0.0,1.0,0.0,0.0
6830,rt mention win sony xperia play android phone sxsw tuesday detail link,0.0,1.0,0.0,2.0
6831,rt mention win ipad come meet aquent talent agent drop name sxsw booth link,1.0,0.0,0.0,2.0
6832,rt mention win ipad bizgym video clipcon see intro reel link sxsw suasxsw sxswaccel ceokidschat entrepreneur smallbiz,1.0,0.0,0.0,0.0
6833,rt mention win ipad sxsw via mention sxsw link,1.0,0.0,0.0,0.0
6834,rt mention win ipad signing link sxsw wantlet,1.0,0.0,0.0,0.0
6835,rt mention win free ipad webdoc com sxsw rt,0.0,0.0,1.0,0.0
6836,rt mention win free ipad webdoc com sxsw rt,1.0,0.0,0.0,0.0
6837,rt mention win ipad rt mention dgtltribe learn native amer tx ballroom link sxsw,1.0,0.0,0.0,0.0
6838,rt mention win awesome ipad quibids custom mention case catch sxsw wear openbeta vip badge,1.0,0.0,0.0,2.0
6839,rt mention wish go sxsw get covered day recap link coyne's mention mention,0.0,0.0,1.0,0.0
6840,rt mention million mobile user google map google map usage mobile device map sxsw,0.0,1.0,0.0,2.0
6841,rt mention xwave headset actually control iphone apps brain sxswnui gsdm sxsw,1.0,0.0,0.0,0.0
6842,rt mention within hour buy ipad glenda watson hyatt cerebral palsy able communicate stranger public sxsw poursite,1.0,0.0,0.0,2.0
6843,rt mention woah dude sxsw get brand tattoo exchange ipad really link mention think,1.0,0.0,0.0,0.0
6844,rt mention woah expect google circle today sxsw google's league extraordinary hacker event today big,0.0,1.0,0.0,2.0
6845,rt mention wake sandwich iphone ipad forget much sxsw like geek spring break,1.0,0.0,0.0,2.0
6846,rt mention woman lobby quot there's website call like stupid iphone speller ppl take pic funny autocorrected word quot sxsw,1.0,0.0,0.0,1.0
6847,rt mention nd place fandango karaoke st prize yr fandango tkts useless canada nd prize useful ipad sxsw,1.0,0.0,0.0,2.0
6848,rt mention wonder many ipads they'll sell tomorrow rt mention apple open pop store sxsw link,1.0,0.0,0.0,0.0
6849,rt mention wonder many ipads they'll sell rt mention open pop store sxsw link,1.0,0.0,0.0,0.0
6850,rt mention wonder google's impactdashboard demo become part google analytics bavcid sxsw,0.0,1.0,0.0,2.0
6851,rt mention wonder street closure sxsw make google map show link sxsw austin,0.0,1.0,0.0,0.0
6852,rt mention woo hoo mention finally back iphone link sxsw il,1.0,0.0,0.0,2.0
6853,rt mention woohoo rt mention go game launch iphone scavenger hunt link via mention see sxsw,1.0,0.0,0.0,0.0
6854,rt mention wooooo mention release discovr iphone time sxsw new feature link,1.0,0.0,0.0,2.0
6855,rt mention woot google lego hackathon competition sxsw startupbus cle,0.0,1.0,0.0,2.0
6856,rt mention word motherboard rt mention want iphone apps head sxsw today hot one link,1.0,0.0,0.0,2.0
6857,rt mention wow mention develop ipad app k newsapps sxsw,1.0,0.0,0.0,2.0
6858,rt mention wow thing insanely thin amp light hold ipad seriously sxsw mosaicxm link,1.0,0.0,0.0,2.0
6859,rt mention wow leo tell random person street would send ipad twit sxsw,1.0,0.0,0.0,0.0
6860,rt mention wow shakespeare's pub th st here's delete button iphone video camera sxsw,1.0,0.0,0.0,2.0
6861,rt mention write gwt new blogger interface show week sxsw link,0.0,0.0,1.0,0.0
6862,rt mention yayrt mention new ubersocial iphone app store include uberguide sxsw sponsor mashable link,1.0,0.0,0.0,0.0
6863,rt mention yeah love google cheese w mention mention maggie mae's pic link sxsw,0.0,1.0,0.0,2.0
6864,rt mention yes hate fanboys still valid tho wait ipad instead enjoy sxsw link,1.0,0.0,0.0,1.0
6865,rt mention yes rumor true come play mention ipad booth sxsw exhibit hall ipad ipad sxswi,1.0,0.0,0.0,0.0
6866,rt mention yes rumor true come play mention ipad booth sxsw exhibit hall ipad ipad giant quot quot,1.0,0.0,0.0,2.0
6867,rt mention yes there's line front confirm pop apple store sxsw link,1.0,0.0,0.0,0.0
6868,rt mention yes gowalla win best andoid app team android choice award thanks sxsw,0.0,1.0,0.0,2.0
6869,rt mention yes update iphone app song info mention stream others also live video stream sxsw link,1.0,0.0,0.0,2.0
6870,rt mention yes update iphone app song info mention stream others also live video stream sxsw link,1.0,0.0,0.0,2.0
6871,rt mention yes update iphone app song info mention stream others also live video stream sxsw link,1.0,0.0,0.0,2.0
6872,rt mention yesterday fantastic mention sxsw amp apple ipad launch let's take moment honor suffer japan,1.0,0.0,0.0,2.0
6873,rt mention yikes google launch circle today sxsw link,0.0,1.0,0.0,0.0
6874,rt mention download free mention sampler band play sxsw link,0.0,0.0,1.0,0.0
6875,rt mention know plane sxsw u become facebook friend seatmate add ipad add laptop,1.0,0.0,0.0,0.0
6876,iphone go sleep prepare sleep minute sxsw pr,1.0,0.0,0.0,0.0
6877,get pop apple store ipad rt mention rt mention complete sxsw foursquare badge list link,1.0,0.0,0.0,0.0
6878,rt mention zazzle gear hit sxsw look tweet come create iphone case zazzlesxsw,1.0,0.0,0.0,0.0
6879,rt mention zazzle officially sxsw come mention grille mention zazzlsxsw get make iphone case,1.0,0.0,0.0,2.0
6880,rt mention zazzle officially sxsw come mention grille mention u zazzlsxsw get make iphone case,1.0,0.0,0.0,2.0
6881,st session design ipad interface link sxsw uxdes,1.0,0.0,0.0,0.0
6882,protip show google analytics page sxsw presentation,0.0,1.0,0.0,0.0
6883,sxsw iphone app control mania half screen use button filter half content ui fail,1.0,0.0,0.0,1.0
6884,iphone apps keep groove sxsw mention link,1.0,0.0,0.0,2.0
6885,iphone apps keep groove sxsw mention link via mention,1.0,0.0,0.0,2.0
6886,everyone sxsw map favorite place austin link mention mention mention,0.0,0.0,1.0,0.0
6887,someone buy ipad v wait line get v tomorrow sxsw,1.0,0.0,0.0,2.0
6888,fuck iphone crap charge say charge night option austin sxsw,1.0,0.0,0.0,1.0
6889,sxsw iphone developer meet crazy pack,1.0,0.0,0.0,2.0
6890,sxsw anyone need iphone cable extra tweet,1.0,0.0,0.0,0.0
6891,sxsw anyone know apple pop store,1.0,0.0,0.0,0.0
6892,mention one must apps survive sxsw link join sxswbarcrawl sxswi,1.0,0.0,0.0,2.0
6893,fuzzy iphone picture jake gyllenhaal duncan jones picture soon bigdplace com sxsw link,0.0,0.0,1.0,0.0
6894,one say free music someone say free mention music yes yes link sxsw freemusic,0.0,0.0,1.0,0.0
6895,quot one say i'm apple i'm drupal tribe know people care child amp powerful quot mention dgtltribe sxsw,1.0,0.0,0.0,0.0
6896,sxsw iphone tip turn g get good service data,1.0,0.0,0.0,0.0
6897,find iphone ballroom volunteer door sxsw sxswi,0.0,0.0,1.0,0.0
6898,get one rt mention wait line apple store check might find new item sxsw link,1.0,0.0,0.0,0.0
6899,phone around blackberry iphone android distant third sxsw,0.0,1.0,0.0,0.0
6900,tip conference goer everywhere bring ipad leave laptop hotel i've battery sore shoulder week sxsw,1.0,0.0,0.0,2.0
6901,free song sxsw itunes playlist brighteyes thecivilwars glove many others link,0.0,0.0,1.0,0.0
6902,amuse long line temp apple store starbu cks acrosse street people seem unpack sxsw,1.0,0.0,0.0,2.0
6903,th congress scarborough bldg rt mention temporary apple store setup sxsw,1.0,0.0,0.0,0.0
6904,th congress dude creatively save ipad www socialmediabum tumblr com sxsw link,1.0,0.0,0.0,2.0
6905,mention google's disavowal plan launch sxsw,0.0,1.0,0.0,0.0
6906,one leave ipad sxsw,1.0,0.0,0.0,0.0
6907,connect rt mention google launch major new social network call circle possibly today link sxsw,0.0,1.0,0.0,0.0
6908,google honor user privacy let see info system allow delete marissagoogle sxsw,0.0,1.0,0.0,2.0
6909,guy front apple store austin read bible wonder someone would give ipad bible app sxsw,1.0,0.0,0.0,0.0
6910,awesome conversation network line sxsw apple store,1.0,0.0,0.0,2.0
6911,ipad big rt mention takeaway sxsw mobile absolutely necessary brand relevancy link,1.0,0.0,0.0,0.0
6912,ton good music mention free sxsw sampler via mention link,0.0,0.0,1.0,0.0
6913,good news google's route around traffic function save user year every day marissa mayer sxsw via mention,0.0,1.0,0.0,2.0
6914,many good place rt mention race around sxsw best fuel great local fare link,0.0,0.0,1.0,0.0
6915,social proof powerful marketing motivator see white earbud headphone cable know apple mention sxsw,1.0,0.0,0.0,2.0
6916,hotpot google marissameyer next clevelandsteamer sxsw,0.0,1.0,0.0,0.0
6917,marissagoogle sxsw google art project like street view awesome like museum magnifying glass,0.0,1.0,0.0,2.0
6918,marissagoogle sxsw google map mobile use vector fast three dimensional,0.0,1.0,0.0,2.0
6919,apple google zappos corporation always found different important idea rhjr ux sxsw,0.0,1.0,0.0,0.0
6920,google circle link google sxsw,0.0,1.0,0.0,0.0
6921,google circle mention google launch major new social network call circle possibly today link sxsw,0.0,1.0,0.0,0.0
6922,marissagoogle get ready next panel google's marissa meyer present vp consumer prod sxsw,0.0,1.0,0.0,0.0
6923,google hacker party sxsw good time cle startupbus,0.0,1.0,0.0,0.0
6924,demo google hotpot bettersearch panel still pull search personalize yet serendipitous sxsw,0.0,1.0,0.0,0.0
6925,google image search jayden boy recognize mention man nikon camera commercial sxsw sxswnikon hisxsw,0.0,1.0,0.0,0.0
6926,sxsw google map mobile device vp link,0.0,1.0,0.0,0.0
6927,google map usage mobile device say mention sxsw link via mention gmaps,0.0,1.0,0.0,0.0
6928,buzz google google circle social medium shakedown brewing anything go hear head heart sxsw,0.0,1.0,0.0,0.0
6929,many google product time transition chain feature feature product sxsw,0.0,1.0,0.0,2.0
6930,marissagoogle say google test small business software inpdx examples portlanders sxsw,0.0,1.0,0.0,0.0
6931,google search local information mayer sxsw,0.0,1.0,0.0,0.0
6932,link google launch major new social network call circle social network back basic sxsw,0.0,1.0,0.0,0.0
6933,damn google glow dark cup leak glow dark goo camera bag sxsw,0.0,1.0,0.0,1.0
6934,leave google's marissa mayer keynote interest detail user adoption location aware service sxsw,0.0,1.0,0.0,2.0
6935,rt facebook hit adoption tip point low chance success quot mention google launch new social network call sxsw,0.0,1.0,0.0,0.0
6936,jqtouch look amazing apple theme make web page look like native iphone apps sxsw geekery,1.0,0.0,0.0,2.0
6937,look stupid take pix ipad believe guy sxsw,1.0,0.0,0.0,1.0
6938,cool apps come sxsw make miss iphone big way,1.0,0.0,0.0,2.0
6939,kind cool someone try screen mirror ipad via camera hdmi cable gent sxsw,1.0,0.0,0.0,2.0
6940,cool rt mention coolest ipad case ever etch sketch sxsw link via mention,1.0,0.0,0.0,2.0
6941,line pop apple store austin first person wait p sxsw ipad link,1.0,0.0,0.0,0.0
6942,apple's pop shop lavaca th sxsw yes line wrap around block mention apple store sxsw link,1.0,0.0,0.0,0.0
6943,apple's pop store austin take shape week that's call pop sxsw,1.0,0.0,0.0,0.0
6944,apple's pop store sixth street still giant line front people wait ipad apple sxsw insanity,1.0,0.0,0.0,0.0
6945,pop apple store sxsw pop bar call dickbar,1.0,0.0,0.0,0.0
6946,ipad pop store sxsw link,1.0,0.0,0.0,0.0
6947,apple's pop store sxsw day ipad release could genius move marketing history,1.0,0.0,0.0,2.0
6948,apple's pop store sxsw like girl scout plant next bank atm ca h money thinmints,1.0,0.0,0.0,2.0
6949,apple's pop store plan sxsw austin link,1.0,0.0,0.0,2.0
6950,apple open pop temporary store sxsw ipad launch link via mention,1.0,0.0,0.0,0.0
6951,apple open quot popup quot guerrilla store th congress sxsw austin wonder they're selling link,1.0,0.0,0.0,0.0
6952,apple open pop store sxsw wannabe hipster feel home near fav store link,1.0,0.0,0.0,2.0
6953,apple open pop store downtown austin st floor bldg th amp congress sxsw ipad launch morefunpeoplewatching,1.0,0.0,0.0,0.0
6954,apple open ipad popup shop mention core sxsw action brilliant bring hot shiny new toy sxsw peep link,1.0,0.0,0.0,2.0
6955,apple open pop shop sxsw th congress ipad launch day link,1.0,0.0,0.0,0.0
6956,apple open pop shop sxsw report link,1.0,0.0,0.0,0.0
6957,apple open pop shop sxsw link,1.0,0.0,0.0,0.0
6958,apple open pop shop sxsw report link sxsw,1.0,0.0,0.0,0.0
6959,apple open pop shop sxsw report link sxsw,1.0,0.0,0.0,0.0
6960,apple open pop shop austin sxsw ipad release link,1.0,0.0,0.0,0.0
6961,apple open pop shop austin sxsw ipad release link via mention sxsw ipad,1.0,0.0,0.0,0.0
6962,apple open pop shop austin sxsw ipad release link sxsw apple ipad popupshop,1.0,0.0,0.0,0.0
6963,apple open popup store sxsw ipad launch genius bastard link,1.0,0.0,0.0,2.0
6964,apple open temporary store sxsw link,1.0,0.0,0.0,0.0
6965,apple open temporary store sxsw tipb link via mention sxsw,1.0,0.0,0.0,0.0
6966,apple open temporary store sxsw th congress link,1.0,0.0,0.0,0.0
6967,apple open temporary store sxsw interest link,1.0,0.0,0.0,0.0
6968,apple open new store downtown austin friday make sure everyone sxsw buy new ipad link,1.0,0.0,0.0,0.0
6969,apple open pop store austin sxsw link,1.0,0.0,0.0,0.0
6970,apple open pop store austin sxsw mention link,1.0,0.0,0.0,0.0
6971,apple open pop store austin sxsw mention link via mention,1.0,0.0,0.0,0.0
6972,apple open pop store austin sxsw link sxsw apps mobile,1.0,0.0,0.0,0.0
6973,apple open temporary store austin sxsw people obviously want shell macbook visit austin,1.0,0.0,0.0,1.0
6974,apple open temporary store austin sxsw people obviously want shell macbook,1.0,0.0,0.0,1.0
6975,apple open temporary store downtown austin march accommodate sxsw attendee god fuck smart,1.0,0.0,0.0,2.0
6976,apple open temp retail store austin sell ipads sxsw attendee tempt,1.0,0.0,0.0,2.0
6977,apple open temporary store close sxsw sell ipad get influencers concept link mention,1.0,0.0,0.0,2.0
6978,apple open pop store downtown austin ipod launch sxsw link,1.0,0.0,0.0,0.0
6979,apple open temp store austin sxsw link ipad via mention mention mention,1.0,0.0,0.0,0.0
6980,apple open temp store austin sxsw link via mention mention awesome,1.0,0.0,0.0,0.0
6981,apple open temp store austin sxsw link via mention ipad,1.0,0.0,0.0,0.0
6982,apple open temporary store downtown austin sxsw amp ipad launch link,1.0,0.0,0.0,0.0
6983,apple open temporary store downtown austin sxsw link ipad anyone fb,1.0,0.0,0.0,0.0
6984,apple open temporary store downtown austin sxsw amp ipad launch link source statesman com,1.0,0.0,0.0,0.0
6985,apple open temporary store downtown austin sxsw ipad launch link cc mention,1.0,0.0,0.0,0.0
6986,apple open temporary store downtown austin sxsw ipad launch link,1.0,0.0,0.0,0.0
6987,apple open temporary store downtown austin sxsw ipad launch bit ly g mzb,1.0,0.0,0.0,0.0
6988,apple open temporary store downtown austin sxsw ipad launch bit ly g mzb cc mention mention,1.0,0.0,0.0,0.0
6989,apple open temporary store sxsw conference ipad launch might make stop,1.0,0.0,0.0,2.0
6990,web developer try new relic sign sxsw enter win ipad come booth link,1.0,0.0,0.0,0.0
6991,agency people sxsw queue pop ipad store savesxsw link,0.0,0.0,1.0,0.0
6992,people sxswi insist share footage japanese tragedy think people sxsw know google,0.0,1.0,0.0,0.0
6993,people back home seem sxsw put together pop apple store people get ipad today,1.0,0.0,0.0,2.0
6994,mayer people drive bn mile year use google map navigation whither sit nav sxsw,0.0,1.0,0.0,0.0
6995,link people wait new ipad outside apple's temporary store th street door open pm sxsw,1.0,0.0,0.0,0.0
6996,google drop real estate search b c right they'd need invest much they're willing moment sxsw,0.0,1.0,0.0,1.0
6997,apple's popup sxsw retail store austin detail belies short wk lifespan link link,1.0,0.0,0.0,0.0
6998,line popup apple store th amp congress still block long sxsw,1.0,0.0,0.0,0.0
6999,apple popupstore sxsw get ipad apple link,1.0,0.0,0.0,2.0
7000,wait mention trollfoot appearance sxsw apple store c'mon,1.0,0.0,0.0,0.0
7001,pack sxsw ipad iphone blackberry laptop video camera need stylish belt clip gadget holster oxymoron,1.0,0.0,0.0,0.0
7002,pack sxsw need geek batman like utility belt gadget iphone ipad mba apple tv overdrive hotspot headphone etc,1.0,0.0,0.0,0.0
7003,pack sxsw literally go w tshirts ipad dont plan much enjoy sun amp converse dork,0.0,0.0,1.0,0.0
7004,pack sxsw macbook ipad ahhh can't decide,1.0,0.0,0.0,2.0
7005,wait sxsw session start touch story design digital magazine ipad,1.0,0.0,0.0,0.0
7006,look cool new iphone twitter app track action sxsw week check link tweetignite,1.0,0.0,0.0,0.0
7007,wait ipad sxsw day link,1.0,0.0,0.0,0.0
7008,look iphone app manage multiple account allow select follow list suggestion sxsw,1.0,0.0,0.0,0.0
7009,look iphone battery solution next week sxsw suggestion,0.0,0.0,1.0,0.0
7010,rumor longer apple open pop store congress ipad launch sxsw link geeksrejoice,1.0,0.0,0.0,0.0
7011,mention anyone head sxsw android iphone install quot cab quot link,0.0,1.0,0.0,0.0
7012,wait bestie come mention popup store ipad sxsw apple ipad,1.0,0.0,0.0,2.0
7013,sxsw go blackberry windows phone sxsw go available iphone ipad andro link sxsw music news,1.0,0.0,0.0,0.0
7014,sxsw go blackberry windows phone sxsw go available iphone ipad android blackberr link sxsw,0.0,1.0,0.0,0.0
7015,wait google keynote start sxsw,0.0,1.0,0.0,0.0
7016,nyt app ipad quot here's amaze way serve readership quot quot here's market opportunity can't ignore quot sxsw newsapps,1.0,0.0,0.0,1.0
7017,mention like ipad line sxsw could sell space exercise class,1.0,0.0,0.0,0.0
7018,perfect session google recipe search among thing sxsw,0.0,1.0,0.0,2.0
7019,sxsw rumor mill ipad camera slightly thinner rare earths case quot different quot still smudgy screen,1.0,0.0,0.0,0.0
7020,look tech mobile blogger amp others join ipad panelist line sxsw tues lmk,1.0,0.0,0.0,0.0
7021,look best disc create sxsw winner get ipad,1.0,0.0,0.0,0.0
7022,look best iphone app hail cab austin free possible austin sxsw iphoneapp,0.0,0.0,1.0,0.0
7023,line google bing pagerank session hope there's smack sxsw mention hilton salon j w others link,0.0,1.0,0.0,0.0
7024,detail ipad giveaway come tonight rt sxsw sxswi,1.0,0.0,0.0,0.0
7025,line ipad apple hype team make high five run sxsw,1.0,0.0,0.0,2.0
7026,wait video rt mention pic ipad win performance link sxsw accordion toodamnlucky,1.0,0.0,0.0,0.0
7027,viagra communication mention launch android app sxsw link happy see expansion beyond outlook plugin,0.0,1.0,0.0,2.0
7028,sxsw rumor google employee give travel budget per city use less bank diff future trip,0.0,1.0,0.0,0.0
7029,die antwoord awesome umshini wam korine park's night fish amaze especially shot iphone sxsw,1.0,0.0,0.0,2.0
7030,apple store atx link sxsw,1.0,0.0,0.0,0.0
7031,quot even begin apple win sxsw quot apple setup temporary store austin ipad launch march th link,1.0,0.0,0.0,2.0
7032,tech even begin apple win sxsw link technology,1.0,0.0,0.0,2.0
7033,tech even begin apple win sxsw past week there's major dilemma link technology,1.0,0.0,0.0,2.0
7034,tech even begin apple win sxsw link,1.0,0.0,0.0,2.0
7035,hooray long line rt mention apple open temporary store downtown austin sxsw amp ipad launch link,1.0,0.0,0.0,2.0
7036,pop store r pop everywhere rt mention confirm apple store week popup austin sxsw cont link,1.0,0.0,0.0,0.0
7037,que porque google launch major new social network call circle possibly today link sxsw socialmedia,0.0,1.0,0.0,0.0
7038,worried guy state w quot ppl spend lot time inside quot google help navigate indoor space sxsw,0.0,1.0,0.0,0.0
7039,need support private content rt mention discuss pubsubhubbub link fsw sxsw,0.0,0.0,1.0,0.0
7040,look forward delicious mobile g austin iphone user struggle anything sxsw,1.0,0.0,0.0,1.0
7041,look forward hear google's mention present today sxsw,0.0,1.0,0.0,2.0
7042,look forward hear lynn teo tell nice thing probably already know ipad navigation uxdes sxsw,1.0,0.0,0.0,2.0
7043,look forward j roddy walston amp business sxsw google party here's vid link,0.0,1.0,0.0,0.0
7044,look forward learn ipad design sxsw,1.0,0.0,0.0,2.0
7045,look forward see ipad site alphagraphics buy laser print scarborough building sxsw,1.0,0.0,0.0,2.0
7046,look forward day mention mention release native android tablet optimize client google latitude suck sxsw,0.0,1.0,0.0,1.0
7047,look forward iphone android design session sxsw can't wait drink give away stuff get pay,1.0,0.0,0.0,2.0
7048,look forward visit apple store come congress ave sxsw apple sell ipad,1.0,0.0,0.0,2.0
7049,live photo apple store sxsw x mention mention mention mention sehugg kshepherd juntao wuchangtx ipad link,1.0,0.0,0.0,0.0
7050,hey tweegos google launch major new social network call circle possibly today link sxsw,0.0,1.0,0.0,0.0
7051,google close launch new social network circle link google sxsw,0.0,1.0,0.0,0.0
7052,microsoft google rip u link mention joomla wannabe logo sxsw link,0.0,1.0,0.0,1.0
7053,new blogpost google announces checkins austin texas sxsw link icnnreport post link sxsw scrm,0.0,1.0,0.0,0.0
7054,post sxsw make jealous btw sxsw auto corrects ass's ipad joke check,1.0,0.0,0.0,0.0
7055,ipad game changer new game multiplicity option either someone p ay content sxsw,1.0,0.0,0.0,0.0
7056,finally get new iphone tweet phone time sxsw gah torture addictedtotheinterwebs,1.0,0.0,0.0,2.0
7057,want b spending time sxsw mention apple store w others link,1.0,0.0,0.0,0.0
7058,get real apple store sxsw link,1.0,0.0,0.0,0.0
7059,sad i'm mention head link pm cst today win vip access acoustic solo set sxsw,0.0,0.0,1.0,0.0
7060,true true mention google launch major new social network call circle possibly today link sxsw,0.0,1.0,0.0,0.0
7061,jenny get number sxsw google,0.0,1.0,0.0,0.0
7062,come quot mention google party gsd amp sxsw badge get u free food drink music big place line great party come quot,0.0,1.0,0.0,2.0
7063,panel quot ipad v android v world quot platform meet mention sxsw sxswnl link,0.0,1.0,0.0,0.0
7064,apple quot pop quot store sxsw event link via mention sxsw,1.0,0.0,0.0,0.0
7065,link another example marketing beast apple sxsw,1.0,0.0,0.0,0.0
7066,yea another google product available google apps yet google hotpot sxsw,0.0,1.0,0.0,1.0
7067,quot reason apple's continue survival existence god quot mention enchantment sxsw sxswi,1.0,0.0,0.0,1.0
7068,google photo booth mention six lounge check sxsw link,0.0,1.0,0.0,2.0
7069,hotpot rt mention google place hotpot personalize quot friend quot recommendation pull facebook sxsw,0.0,1.0,0.0,0.0
7070,sxsw hootsuite chilltab tablet stand rock canadian social medium ipad best mention link,1.0,0.0,0.0,2.0
7071,sxsw folk take note ipad sure download dan bricklin's app notetaker really sweet thanks mention,1.0,0.0,0.0,2.0
7072,help clean organize news content mention great job ipad owner sxsw sxswi,1.0,0.0,0.0,2.0
7073,guy like presentation mention sxsw wanna try filmaster iphone,1.0,0.0,0.0,2.0
7074,twitter fail last time force choke iphone sxsw,1.0,0.0,0.0,1.0
7075,hey lucky duck head sxsw want win ipad mention client give one away detail link sxswi,1.0,0.0,0.0,0.0
7076,case miss sxsw news coverage feature today's fast company link,0.0,0.0,1.0,0.0
7077,want blood get link code valid p infektd sxsw zomb,0.0,0.0,1.0,0.0
7078,hey sxsw check pal mention they're crucial dude fuckin google see they're playing whatever,0.0,1.0,0.0,0.0
7079,mention ouch look like might able grab one sxsw temp apple store,1.0,0.0,0.0,2.0
7080,miss touchingstories sxsw catch web touch story design digital magazine ipad link,1.0,0.0,0.0,0.0
7081,bettercloud sxsw presenter amp austin native john wiley happen chief engineer behind google search,0.0,1.0,0.0,0.0
7082,sxsw tougher crowd colin quinn rt mention hey marissa mayer please tell u something new product google launched month ago,0.0,1.0,0.0,1.0
7083,glad bring mac sxsw pc clearly cool environment may walk around theplatform ipad,1.0,0.0,0.0,2.0
7084,thought people spend lot time star iphone last year sxsw wait,1.0,0.0,0.0,0.0
7085,buy ipad yet go sxsw check apple's pop store link,1.0,0.0,0.0,0.0
7086,life would much well ipad brainwash line sxsw,1.0,0.0,0.0,2.0
7087,google doodle sxsw,0.0,1.0,0.0,0.0
7088,alarm go allow user generate content say google's richard salgado privacybootcamp sxsw,0.0,1.0,0.0,0.0
7089,go without say google bread go amazing sxsw googlebread,0.0,1.0,0.0,2.0
7090,privacy could headline google circle social network reveal later today social network link aclu googlecircles sxsw,0.0,1.0,0.0,0.0
7091,google could launch major new social network call circle possibly today link sxsw remake wave,0.0,1.0,0.0,0.0
7092,apple announces pop store sxsw see take future pop store link,1.0,0.0,0.0,0.0
7093,already find song sxsw thanks mention quot iphone blackberry iphone blackberry iphone blackberry iphone blackberry quot,0.0,0.0,1.0,0.0
7094,gowalla founder start sketch passport stamp would look like newly release iphone sxsw mention,1.0,0.0,0.0,0.0
7095,tip sxsw hashtag search throttle mention dumb error use google eg link fsw,0.0,1.0,0.0,0.0
7096,mention android amp iphone app launch sxsw also keep handy lil device update w event info link eventseekr,1.0,0.0,0.0,2.0
7097,promote film band app mention iphone game link shout sxswi sxsw ncbshow,1.0,0.0,0.0,0.0
7098,half hour futureoftouch first mention ipad microsoft speaker sxsw,0.0,0.0,1.0,0.0
7099,word motherboard rt mention want iphone apps head sxsw today hot one link,1.0,0.0,0.0,2.0
7100,show mustache monocle google freedrinks sxsw hipster,0.0,1.0,0.0,0.0
7101,phone stay charge crappy iphone would never handle sxsw rt mention mention mention sleep crazyfest,1.0,0.0,0.0,1.0
7102,mention social calendar app roll special sxsw functionality iphone android link,0.0,1.0,0.0,2.0
7103,four south african cap hour plane trip sxsw nine hour wait ipad line link,1.0,0.0,0.0,2.0
7104,yourmom ipad design talk sxsw,1.0,0.0,0.0,0.0
7105,part journalsim support democracy yes inform populous yes ipad focus support newsapps sxsw,1.0,0.0,0.0,1.0
7106,curious google circle rumor new take next social network stay tune news sxsw,0.0,1.0,0.0,0.0
7107,jealous see people ipad take photo iwantacameraonmyipad sxsw,1.0,0.0,0.0,2.0
7108,check design ipad interface new navigation schema sxsw link sxsw uxdes,1.0,0.0,0.0,0.0
7109,check mention iphone app find car service sxsw,1.0,0.0,0.0,0.0
7110,check design android session sxsw sxsw uxamandroid,0.0,1.0,0.0,0.0
7111,check google's mention keynote sxsw mkesxsw wisconsin,0.0,1.0,0.0,2.0
7112,check ipad mention sxsw pop store mention apple store sxsw w others link,1.0,0.0,0.0,2.0
7113,check ipad design headache schedule sxsw com event event iap sxsw tapworthy,1.0,0.0,0.0,0.0
7114,check ipad design headache tablet call morning link sxsw tapworthy fb,1.0,0.0,0.0,1.0
7115,check ipad design headache author josh clark tapworthy sxsw,1.0,0.0,0.0,0.0
7116,pen ink miamibeach iphone sxsw next week,1.0,0.0,0.0,2.0
7117,check poke liked amp tweet google love story sxsw sxsw sxsw sxswic,0.0,1.0,0.0,0.0
7118,check q amp w google bing website ranking sxsw link qagb,0.0,1.0,0.0,0.0
7119,check q amp google amp bing website ranking sxsw qagb,0.0,1.0,0.0,0.0
7120,check q amp google amp bing website ranking sxsw qagb raidsxsw,0.0,1.0,0.0,0.0
7121,check stay alive indie iphone game development survive sxsw stayingalive,1.0,0.0,0.0,0.0
7122,check apple pop store look fwd check ipad sxsw mosaicxm mk link,1.0,0.0,0.0,2.0
7123,check new fast society app iphone kinda like group foursquare nice sxsw thanks mention share,1.0,0.0,0.0,2.0
7124,check pop apple store sxsw,1.0,0.0,0.0,0.0
7125,z come come link code valid p infektd sxsw zlf,0.0,0.0,1.0,0.0
7126,check great amp v effective enviro app mention bin link iphone g sxsw sxswi greatergood,1.0,0.0,0.0,2.0
7127,traffic rout feature google map save year per day term waste time traffic sxsw,0.0,1.0,0.0,2.0
7128,line outside sxsw apple pop store wasteoftimeatsxsw link,1.0,0.0,0.0,0.0
7129,line outside pop apple store crazy long festival get entertaining every day sxsw,1.0,0.0,0.0,2.0
7130,another pov sxsw quot future read online customization amp share tablet yet quot fast company link,0.0,0.0,1.0,0.0
7131,bank innovate die great session quot k customer join bank america st release iphone app quot sxsw,1.0,0.0,0.0,2.0
7132,love god need macbook pro charger apple store congress close austin get one sxsw,1.0,0.0,0.0,0.0
7133,totally love copia cocoon messenger ipad bag pick attend redbox gilt group graphic ly sesh morning sxsw,1.0,0.0,0.0,2.0
7134,would love meet u rt mention i'll austin convention center today w mention fam show new iphone game sxsw,1.0,0.0,0.0,0.0
7135,let know also rt mention anyone know sxsw apple store still ipads,1.0,0.0,0.0,0.0
7136,anyone know iphone twitter app search hashtags follow always want sxsw,1.0,0.0,0.0,0.0
